record_id,scenario_year,county,crop,depot_id,depot_name,depot_category,depot_lat,depot_lon,fertilizer_type,depot_stock_bags_est,factory_id,factory_name,coffee_society,factory_lat,factory_lon,factory_cherry_weight_kg_afa,estimated_acres,fertilizer_rate_bags_per_acre_assumed,factory_demand_bags_est,factory_storage_capacity_bags_est,vehicle_capacity_bags,trips_needed_if_single_factory,straight_line_distance_km,road_distance_km_est,travel_time_min_est,transport_cost_kes_est_one_way,route_time_limit_hours,delivery_window_days,priority_score_est,priority_class,nearest_depot_id_by_est_distance,nearest_depot_name_by_est_distance,distance_method,demand_method,source_1_factory_production,source_2_depot_network,source_3_fertilizer_rates,source_4_routing_method,data_quality_flag
R0254,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F01,Kiangoi Coffee Factory,Rung'eto FCS,-0.501303,37.373625,69519,24.8,6,149,476,200,1,11.48,15.5,26.6,2790.0,8,10,0.098,Low,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0255,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F01,Kiangoi Coffee Factory,Rung'eto FCS,-0.501303,37.373625,69519,24.8,5,124,476,200,1,11.48,15.5,26.6,2790.0,8,10,0.092,Low,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0256,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F02,Kainamui Coffee Factory,New Ngariama FCS,-0.472125,37.459616,386496,138.0,5,690,2650,200,4,17.62,23.78,40.8,4281.0,8,10,0.225,Medium,D07,Ciagini ACC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0257,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F02,Kainamui Coffee Factory,New Ngariama FCS,-0.472125,37.459616,386496,138.0,6,828,2650,200,5,17.62,23.78,40.8,4281.0,8,10,0.262,Medium,D07,Ciagini ACC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0258,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F02,Kainamui Coffee Factory,New Ngariama FCS,-0.472125,37.459616,386496,138.0,5,690,2650,200,4,17.62,23.78,40.8,4281.0,8,10,0.225,Medium,D07,Ciagini ACC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0259,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F03,Kaguyu Coffee Factory,Inoi FCS,-0.503818,37.276883,213771,76.3,5,382,1466,200,2,10.02,13.53,23.2,2435.0,8,10,0.108,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0260,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F03,Kaguyu Coffee Factory,Inoi FCS,-0.503818,37.276883,213771,76.3,6,458,1466,200,3,10.02,13.53,23.2,2435.0,8,10,0.129,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0261,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F03,Kaguyu Coffee Factory,Inoi FCS,-0.503818,37.276883,213771,76.3,5,382,1466,200,2,10.02,13.53,23.2,2435.0,8,10,0.108,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0262,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F04,Kariko Coffee Factory,Inoi FCS,-0.497039,37.273935,800249,285.8,5,1429,5488,200,8,9.46,12.77,21.9,2298.0,8,10,0.391,Medium,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0263,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F04,Kariko Coffee Factory,Inoi FCS,-0.497039,37.273935,800249,285.8,6,1715,5488,200,9,9.46,12.77,21.9,2298.0,8,10,0.468,High,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0264,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F04,Kariko Coffee Factory,Inoi FCS,-0.497039,37.273935,800249,285.8,5,1429,5488,200,8,9.46,12.77,21.9,2298.0,8,10,0.391,Medium,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0265,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,5,1174,4508,200,6,5.41,7.31,12.5,1315.0,8,10,0.334,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0266,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,6,1409,4508,200,8,5.41,7.31,12.5,1315.0,8,10,0.397,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0267,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F05,Mushagara Coffee Factory,Baragwi FCS,-0.41839,37.358649,657558,234.8,5,1174,4508,200,6,5.41,7.31,12.5,1315.0,8,10,0.334,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0268,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,5,2355,9043,200,12,6.96,9.39,16.1,1691.0,8,10,0.64,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0269,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,6,2826,9043,200,15,6.96,9.39,16.1,1691.0,8,10,0.706,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0270,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F06,Gachami Coffee Factory,Baragwi FCS,-0.443407,37.368027,1318667,471.0,5,2355,9043,200,12,6.96,9.39,16.1,1691.0,8,10,0.64,High,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0271,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,NPK,5000,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,5,345,1325,200,2,13.84,18.68,32.0,3363.0,8,10,0.12,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0272,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,CAN,4600,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,6,414,1325,200,3,13.84,18.68,32.0,3363.0,8,10,0.138,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0273,2026,Kirinyaga,Coffee,D04,Kiaga Animal Feeds Factory Satellite Depot,county_satellite,-0.42,37.31,Lime,4300,F07,Konyu Coffee Factory,Kabare FCS,-0.543367,37.326494,193060,69.0,5,345,1325,200,2,13.84,18.68,32.0,3363.0,8,10,0.12,Low,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
